Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2025-02-11,409.1915283203125,410.2357780460881,407.06320861531077,407.4013772616106,18140600
2025-02-12,406.8046569824219,408.5053035519359,402.1601645834243,404.98464070295296,19121700
2025-02-13,408.29644775390625,408.7539254008991,404.13926797640636,404.775785007703,23891700
2025-02-14,406.1979675292969,406.6753553081934,403.66191514014076,405.5614808415711,22758500
2025-02-18,407.4013977050781,408.3561429609082,404.2785427328027,405.7703454735141,21423100
2025-02-19,412.5033264160156,413.21939292620334,405.4222411212721,405.65099512827777,24114200
2025-02-20,414.6857604980469,417.8547165109783,411.10822380495836,413.84867949906476,23508700
2025-02-21,406.793212890625,416.59905745325864,406.4743466307379,415.8915301727366,27524800
2025-02-24,402.59783935546875,407.9491968592537,397.93408950529806,407.09219625426255,26443700
2025-02-25,396.5190124511719,400.52507980230723,395.3231955078189,399.7079184567694,29387400
2025-02-26,398.3426818847656,402.19924554396545,392.88169018272754,396.6286502127144,19619000
2025-02-27,391.1676330566406,404.33177619538384,390.80889711711075,399.87728914292836,21127400
2025-02-28,395.6121520996094,396.24994544118493,385.2283339547379,391.29719366600983,32845700
2025-03-03,387.14166259765625,397.4358274187669,384.8197626823639,397.4358274187669,23007700
2025-03-04,387.26123046875,391.21745294280987,379.67765721488945,382.06932141422595,29342900
2025-03-05,399.628173828125,400.27594221038044,387.4605594414927,387.9887187604894,23433100
2025-03-06,395.5125427246094,400.7542663515353,391.3171323240562,392.91158534383527,23304600
2025-03-07,391.9449462890625,393.42976525122566,384.20192438386283,390.9583919892802,22034100
2025-03-10,378.840576171875,385.05890917094194,375.9107776446238,384.50085520495696,32840100
2025-03-11,379.1296081542969,384.6603339518935,375.6018856955347,377.6846284139058,30380200
2025-03-12,381.9397888183594,383.883033194115,377.634805186652,381.62092254273574,24253600
2025-03-13,377.45538330078125,383.9826683121219,376.139987768004,381.8301614244045,20473000
2025-03-14,387.21142578125,388.87564310802037,378.19284770158055,378.46189966674945,19952800
2025-03-17,387.3509521484375,391.3470139725856,384.23181056492524,385.35789354291256,22474300
2025-03-18,382.1889343261719,386.02557849597406,379.7773502731509,385.72663184862864,19486900
2025-03-19,386.4739990234375,388.3275289171194,382.66724981244226,384.1919384194473,19185500
2025-03-20,385.4974060058594,390.4302384005767,381.9497639905121,384.40121765018193,18470500
2025-03-21,389.9020690917969,390.38038369901005,381.47140919973003,381.8899648927027,39675900
2025-03-24,391.7157287597656,394.02768406346627,388.45708885622673,394.02768406346627,21004500
2025-03-25,393.7885437011719,394.98436068056907,391.2773006739415,392.552857032296,15775000
2025-03-26,388.6165466308594,393.93800963918454,387.2214116418782,393.6290879777552,16108400
2025-03-27,389.2243957519531,390.87863801869304,386.05543991632794,388.7759758195498,13766800
2025-03-28,377.48529052734375,387.77945533191945,375.6217855831935,386.7330813092454,21632000
2025-03-31,374.087158203125,375.761320171641,365.96541986866765,371.2470435423123,35184700
2025-04-01,380.863525390625,381.52123836039385,371.93463161723514,373.34968615477356,19689500
2025-04-02,380.813720703125,383.74348886180815,375.3128595122782,376.6581801475031,16092600
2025-04-03,371.8150329589844,376.16989155085776,368.06810346654436,373.4892252977989,30198000
2025-04-04,358.5910949707031,373.28990195338014,358.2323590249941,362.86621412703136,49209900
2025-04-07,356.61798095703125,369.7123913004176,343.5933653790687,349.66222551139305,50425000
2025-04-08,353.3294372558594,372.35317854006513,349.0343982710952,366.98190125867967,35868900
2025-04-09,389.1347351074219,391.8652461990382,351.8745186247924,352.3129939705509,50199700
2025-04-10,380.0264587402344,382.56759631800514,366.5234683324548,380.7339860356081,38024400
2025-04-11,387.101806640625,388.6962291414208,377.57498926356885,379.3189154840166,23839200
2025-04-14,386.4640197753906,393.28027643878613,382.8765082652718,391.8552468593249,19251200
2025-04-15,384.3912658691406,390.5298901348079,382.82670753665025,387.16161616456134,17199900
2025-04-16,370.32025146484375,380.2855448116978,366.72279516422714,379.34883521582236,21967800
2025-04-17,366.5035400390625,373.02085009277744,365.61664478749583,372.45282110026085,21120200
2025-04-21,357.87359619140625,363.21500903617533,354.43558836453434,361.5607667541322,20807300
2025-04-22,365.5469055175781,366.4935901583944,358.611039306251,362.1188421014038,19485000
2025-04-23,373.09063720703125,379.069813295219,371.7253664544321,374.75482418771264,20545500
2025-04-24,385.9557800292969,387.10181303671203,373.8878249819962,374.3960646492269,22232300
2025-04-25,390.4900207519531,390.79894240871675,383.2651831703409,385.65684745985266,18973200
2025-04-28,389.80242919921875,391.37693221129894,385.2981274275963,390.59964052478745,16579400
2025-04-29,392.67242431640625,393.7287429695286,389.02512333213684,389.9419132819562,14974000
2025-04-30,393.88818359375,395.2833185411371,383.10572919383554,388.94537633492024,36461100
2025-05-01,423.9235534667969,435.47332427713997,423.4252888222868,429.6137271918364,58938100
2025-05-02,433.769287109375,437.91485278651635,428.49763841940904,430.2415647531947,30757400
2025-05-05,434.65618896484375,437.97461808249534,430.6102521137275,431.367624097433,20136100
2025-05-06,431.8061218261719,436.2107948487266,429.6735648726689,430.6999888667604,15104200
2025-05-07,431.8459777832031,436.5994115910065,429.6137314736212,432.3342674079582,23295300
2025-05-08,436.6492614746094,442.1301726837614,434.147963172883,436.41007376009867,23491300
2025-05-09,437.2073059082031,439.21030909915044,434.3671913522403,438.4728871570268,15324200
2025-05-12,447.7007751464844,447.8103787748487,438.2536661790282,444.39229048229146,22821900
2025-05-13,447.5812072753906,449.1058959658508,443.8142971336702,446.22591154405814,23618800
2025-05-14,451.36798095703125,452.32464056421765,446.5846525094385,446.5846525094385,19902800
2025-05-15,452.3863220214844,455.44129747226026,449.6907411096269,450.0301794411029,21992300
2025-05-16,453.5244445800781,453.6142932166669,447.99355872232604,451.30808680840903,23849800
2025-05-19,458.11688232421875,458.83570185482216,450.0601197660991,450.14000552921704,21336500
2025-05-20,457.4180603027344,457.58776423526933,453.57437286704067,454.8422775622727,15441800
2025-05-21,451.8272399902344,457.02868069868646,451.06847756848606,453.8239575485261,19216900
2025-05-22,454.11346435546875,459.49463285512667,453.1550484484722,454.2033434579146,18025600
2025-05-23,449.441162109375,452.94541128469075,448.17325738802526,449.24150862772166,16883500
2025-05-27,459.93389892578125,460.19348195260824,455.3713920868909,455.7308170830738,20974300
2025-05-28,456.609375,461.7609101640183,456.1800880198718,460.4630558858422,17086300
2025-05-29,457.9272155761719,460.9622349154345,454.56275123248776,460.79250051058557,13974800
2025-05-30,459.60443115234375,460.9222720478794,454.79236501090486,458.96549737927586,34770500
2025-06-02,461.2118225097656,461.35157690062545,456.1401731404802,456.3897628439735,16626500
2025-06-03,462.2101745605469,463.3782677615003,460.1036216507913,460.7126363614999,15743800
2025-06-04,463.1086730957031,464.9256933509807,462.2600620562611,463.2384646092932,14162700
2025-06-05,466.91241455078125,468.8791825139859,463.26841119380083,464.1968775224098,20131700
2025-06-06,469.6080017089844,472.56313512848675,468.0106215882427,469.31846913564885,15285600
2025-06-09,471.97412109375,472.6529977632414,467.8508943889836,468.92913895110996,16469900
2025-06-10,470.1471252441406,472.02401413852874,466.19360257943936,470.4166711436691,15375900
2025-06-11,471.8443298339844,474.68965849935887,468.88919632531986,469.24859086789724,16399200
2025-06-12,478.0840759277344,479.6315503555016,472.7428502291372,474.2403884361742,18950600
2025-06-13,474.18048095703125,478.3935562569989,471.98410990605987,475.62811338522215,16814500
2025-06-16,478.3536376953125,479.90108160832807,474.2204177457221,474.4300645574067,15626100
2025-06-17,477.25543212890625,477.9542649832925,473.30190948641297,474.6197503672441,15414100
2025-06-18,479.4518127441406,480.2105751696819,473.68130019053103,477.21549881727225,17526500
2025-06-20,476.6164855957031,482.666537493529,476.0873566497709,481.4385756672578,37576200
2025-06-23,485.2023620605469,486.94948990747275,471.7345120072702,477.425138713905,24864000
2025-06-24,489.30560302734375,491.0427680081874,486.0010379300524,488.1475336634371,22305600
2025-06-25,491.4620666503906,493.7483167920849,488.58681895090325,491.2324636297239,17495100
2025-06-26,496.6335754394531,497.2226034494893,492.0011761864687,492.1709105807123,21578900
2025-06-27,495.1260681152344,498.4805390751374,492.22084033701867,496.73341116664807,34539200
2025-06-30,496.5936584472656,499.9381665482639,494.51705506439515,496.22427056302723,28369000
2025-07-01,491.242431640625,497.2325843953567,490.1742108879921,495.655190908974,19945400
2025-07-02,490.2840270996094,492.69007550131784,487.8979653734086,489.1858263089447,16319600
2025-07-03,498.02130126953125,499.3091926553608,492.6301698307581,492.99955771280014,13984800
2025-07-07,496.90313720703125,497.9314455400232,494.41723357438383,496.56369887519327,13981600
2025-07-08,495.804931640625,497.3823555722493,493.2990413573122,496.42390920841734,11846600
2025-07-09,502.68365478515625,505.94827712953634,498.919822567675,499.47890106455674,18659500
2025-07-10,500.656982421875,503.6121159415126,496.93309312638246,502.22438258392543,16492100
2025-07-11,502.49395751953125,504.20114253320645,496.9829974553982,497.6519112557523,16459500
2025-07-14,502.1944274902344,503.14288052756655,500.20770324807717,500.6968893054946,12058800
2025-07-15,504.9898376464844,507.465747883617,501.9648118083004,502.19441482497484,14927200
2025-07-16,504.7901611328125,505.88836188358,501.06630238508603,504.35088083250554,15154400
2025-07-17,510.8601989746094,512.5274410723513,504.7901605415637,504.85005963085433,17503100
2025-07-18,509.212890625,513.7953843002441,506.59719545986655,513.6356127696338,21209700
2025-07-21,509.2228698730469,511.24956741731427,504.7202620876888,505.8783619126309,14066800
2025-07-22,504.44073486328125,510.3610256433726,504.44073486328125,510.13139215337156,13868600
2025-07-23,505.0397644042969,505.95826791167354,499.87826643817476,505.9183250285286,16396600
2025-07-24,510.0415344238281,512.826933461713,506.4673929575042,507.93498157135946,16107000
2025-07-25,512.866943359375,517.4393829887753,509.52240467312413,511.6289272082179,19125700
2025-07-28,511.65887451171875,514.1547714605564,509.2827757416266,513.2362984451797,14308000
2025-07-29,511.728759765625,516.7704593446111,510.7204076628311,514.6839236482208,16469200
2025-07-30,512.3976440429688,515.1032182392812,508.6038929137552,514.3244691518986,26380400
2025-07-31,532.6243896484375,554.5383762548963,531.0270400328567,554.3187056451394,51617300
2025-08-01,523.2498168945312,534.9206337229102,520.0051507892547,534.1219588686084,28977600
2025-08-04,534.7609252929688,537.3666271513684,527.2632409127965,527.4030257699867,25349000
2025-08-05,526.8838500976562,536.4181643311854,526.374677366439,536.2983661514853,19171600
2025-08-06,524.0784912109375,530.8274067099719,523.1700114791388,530.0287318260303,21355700
2025-08-07,519.9852294921875,527.2233308658066,516.7005900083886,525.9354090023164,16079100
2025-08-08,521.1832275390625,523.7989228282858,518.5575389118288,521.7423060527517,15531000
2025-08-11,520.9136962890625,526.7241518809952,518.8670119786243,521.4427947726738,20194400
2025-08-12,528.3713989257812,530.1085334795151,521.8421543429575,522.8904188907295,18667000
2025-08-13,519.7256469726562,531.825750889051,518.5176108745642,531.236692379076,19619200
2025-08-14,521.6224975585938,525.0868343553949,519.2863720398742,521.7023833261101,20269100
2025-08-15,519.3162841796875,525.2365445998882,518.2281072023833,521.9120536418995,25213300
2025-08-18,516.2512817382812,521.9619254356152,513.176380682391,520.7339636806648,23760600
2025-08-19,508.933349609375,514.314487646487,507.7153506663982,514.1547770514178,21481000
2025-08-20,504.8900146484375,510.161347905157,503.6121166003689,509.0331975839143,27723000
2025-08-21,504.239990234375,507.6300048828125,502.7200012207031,503.69000244140625,18443300
2025-08-22,507.2300109863281,510.7300109863281,502.4100036621094,504.25,24324200
2025-08-25,504.260009765625,508.19000244140625,504.1199951171875,506.6300048828125,21638600
2025-08-26,502.0400085449219,504.9800109863281,498.510009765625,504.3599853515625,30835700
2025-08-27,506.739990234375,507.2900085449219,499.8999938964844,502.0,17277900
2025-08-28,509.6400146484375,511.0899963378906,505.5,507.0899963378906,18015600
2025-08-29,506.69000244140625,509.6000061035156,504.489990234375,508.6600036621094,20961600
2025-09-02,505.1199951171875,506.0,496.80999755859375,500.4700012207031,18128000
2025-09-03,505.3500061035156,507.7900085449219,502.32000732421875,503.7900085449219,16345100
2025-09-04,507.9700012207031,508.1499938964844,503.1499938964844,504.29998779296875,15509500
2025-09-05,495.0,511.9700012207031,492.3699951171875,509.07000732421875,31994800
2025-09-08,498.20001220703125,501.20001220703125,495.0299987792969,498.1099853515625,16771000
2025-09-09,498.4100036621094,502.25,497.70001220703125,501.42999267578125,14410500
2025-09-10,500.3699951171875,503.2300109863281,496.7200012207031,502.9800109863281,21611800
2025-09-11,501.010009765625,503.1700134277344,497.8800048828125,502.25,18881600
2025-09-12,509.8999938964844,512.5499877929688,503.8500061035156,506.6499938964844,23624900
2025-09-15,515.3599853515625,515.469970703125,507.0,508.7900085449219,17143800
2025-09-16,509.0400085449219,517.22998046875,508.6000061035156,516.8800048828125,19711900
2025-09-17,510.0199890136719,511.2900085449219,505.92999267578125,510.6199951171875,15816600
2025-09-18,508.45001220703125,513.0700073242188,507.6600036621094,511.489990234375,18913700
2025-09-19,517.9299926757812,519.2999877929688,510.30999755859375,510.55999755859375,52474100
2025-09-22,514.4500122070312,517.739990234375,512.5399780273438,515.5900268554688,20009300
2025-09-23,509.2300109863281,514.5900268554688,507.30999755859375,513.7999877929688,19799600
2025-09-24,510.1499938964844,512.47998046875,506.9200134277344,510.3800048828125,13533700
2025-09-25,507.0299987792969,510.010009765625,505.0400085449219,508.29998779296875,15786500
2025-09-26,511.4599914550781,513.9400024414062,506.6199951171875,510.05999755859375,16213100
2025-09-29,514.5999755859375,516.8499755859375,508.8800048828125,511.5,17617800
2025-09-30,517.9500122070312,518.1599731445312,509.6600036621094,513.239990234375,19728200
